addressRegion,companyId,companyName,companyRepresentativeImage,endedAt,id,isBookmarked,isPartner,jobLevel,jobLevels,jobSkillKeywords,joinReward,partnerLogo,startedAt,status_code,status_name,title,url
GANGNAM,1080,플레어랩스,https://cdn.rallit.com/image/2024-09-05/M6bkiMLY9ZWAxSP6Aajcl.png,9999-12-31,3236,False,False,IRRELEVANT,IRRELEVANT,"Node.js, NestJS, AWS",0,,1970-01-01,HIRING,모집 중,CRM 마케팅 솔루션 백엔드(NestJS) 개발자,https://www.rallit.com/positions/3236
PANGYO,1013,(주)다날,https://cdn.rallit.com/image/2024-07-04/ICRfi86h96ayBKUjNV0nu.jpg,9999-12-31,2695,False,False,MIDDLE,MIDDLE,"Oracle, MSSQL, SQL, Spring Batch, REST API",0,,1970-01-01,HIRING,모집 중,다날 정보시스템 개발 경력 채용,https://www.rallit.com/positions/2695
SEOUL,470,(주)바틀,https://cdn.rallit.com/image/2023-03-30/SWYQOECPJ8fWsakbFeT0J.jpeg,9999-12-31,1460,False,False,MIDDLE,MIDDLE,"JavaScript, Python, Java",100,,1970-01-01,HIRING,모집 중,웹 크롤러 개발 전문가 Java script 또는 Python,https://www.rallit.com/positions/1460
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,2067,False,False,IRRELEVANT,IRRELEVANT,"Oracle, DBMS/RDBMS",0,,1970-01-01,HIRING,모집 중,DBMS(Oracle) 구축 담당 구성원 영입 (촉탁직),https://www.rallit.com/positions/2067
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,1905,False,False,MIDDLE,MIDDLE,Windows Server,0,,1970-01-01,HIRING,모집 중,"제2금융권(보험,증권) 서버 운영 업무 수행 구성원 영입",https://www.rallit.com/positions/1905
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1681,False,False,MIDDLE,MIDDLE,"HTML/CSS, JavaScript, Google Analytics, JSP",0,,1970-01-01,HIRING,모집 중,글로벌 웹 분석 관련 개발자,https://www.rallit.com/positions/1681
SEOUL,790,브랜드 인게이지먼트 네트워크 인크,https://cdn.rallit.com/image/2024-02-19/Xaqm_Xp68x5XFVfeVFfsW.jpg,9999-12-31,2266,False,False,IRRELEVANT,IRRELEVANT,"Swift, Docker, websockets, grpc, rabbitmq",0,,1970-01-01,HIRING,모집 중,AI 음성 인식 개발자,https://www.rallit.com/positions/2266
GANGNAM,792,베링랩,https://cdn.rallit.com/image/2024-02-20/yWAgXlIAQO83sWgiCVWL4.png,9999-12-31,2289,False,False,MIDDLE,MIDDLE,"Rust, Python, devops, backend, CI/CD, MSA, 동시성, Kubernetes",0,,1970-01-01,HIRING,모집 중,백엔드 개발자 (Rust),https://www.rallit.com/positions/2289
ETC,955,주식회사 시크한,https://cdn.rallit.com/image/2024-04-12/S7f7RwqCU__7ubx3iN_h7.jpg,9999-12-31,2635,False,False,MIDDLE,MIDDLE,"NestJS, Spring Boot, Google Cloud Platform, GraphQL, PostgreSQL, REST API",0,,1970-01-01,HIRING,모집 중,Back-end 개발자 채용 공고,https://www.rallit.com/positions/2635
GANGNAM,987,센트비,https://cdn.rallit.com/image/2024-05-30/6fe41DVMtmkdxbaftqS3N.jpg,9999-12-31,3272,False,False,IRRELEVANT,MIDDLE,"Go, grpc, PostgreSQL, Redis, Git, Docker, argocd",0,,1970-01-01,HIRING,모집 중,Backend Engineer (Go),https://www.rallit.com/positions/3272
SEOUL,1031,주식회사 젠스타파트너스,https://cdn.rallit.com/image/2024-07-22/6DeVpbcAMz4GuUdxRYQ8O.JPG,9999-12-31,2770,False,False,MIDDLE,MIDDLE,"TypeScript, NestJS, JavaScript, MongoDB, Docker, GraphQL, AWS",50,,1970-01-01,HIRING,모집 중,Back-end Engineer (5년 이상),https://www.rallit.com/positions/2770
ETC,513,데이터메이커,https://cdn.rallit.com/image/2023-05-18/qcKAFUojCBEbTOHhL_5QS.jpg,9999-12-31,1559,False,False,IRRELEVANT,IRRELEVANT,"Python, PyTorch, Keras, Scikit-Learn, Github, Notion, Jetbrains, ChatGPT",0,,1970-01-01,HIRING,모집 중,ML Engineer,https://www.rallit.com/positions/1559
GANGNAM,1092,주식회사 페칭,https://cdn.rallit.com/image/2024-09-23/MyTeAd_KA0HLfF1rKGaW-.jpg,9999-12-31,3063,False,False,JUNIOR,JUNIOR,"Node.js, TypeScript, NestJS, MySQL, ecs, rabbitmq, React Native",0,,1970-01-01,HIRING,모집 중,[페칭] 패션 플랫폼 Node.js 백엔드 개발자 주니어 [보충역],https://www.rallit.com/positions/3063
GANGNAM,1155,(주)알로카도스,https://cdn.rallit.com/image/2025-02-27/xsLGOWHTV8VZDlZjqMtE6.png,9999-12-31,3281,False,False,IRRELEVANT,"MIDDLE, SENIOR, TOP","AWS, Django, Docker, Flask, FastAPI, MongoDB, Kubernetes, Redis, MySQL",100,,1970-01-01,HIRING,모집 중,시니어 파이썬 백엔드 엔지니어,https://www.rallit.com/positions/3281
SEOUL,715,(주)탄소중립연구원,https://cdn.rallit.com/image/2024-01-10/nj2Vf-tBI7jYJMDcA-D8H.jpg,9999-12-31,2109,False,False,IRRELEVANT,IRRELEVANT,"Node.js, NestJS, DBMS/RDBMS, NoSQL, MariaDB, PostgreSQL, MongoDB",0,,1970-01-01,HIRING,모집 중,[전환형 인턴] 탄소회계 솔루션 웹 백엔드 개발자,https://www.rallit.com/positions/2109
SEOUL,129,하나투어,https://cdn.rallit.com/image/2022-03-25/5qrjaEJAcjy5SMclvz3YK.png,9999-12-31,317,False,False,MIDDLE,MIDDLE,"Oracle, PostgreSQL, MariaDB",0,,1970-01-01,HIRING,모집 중,DBA 경력직원 채용 공고,https://www.rallit.com/positions/317
SEOUL,537,(주)GC케어,https://cdn.rallit.com/image/2023-06-22/oiuWzmEBgMO63JX84DEA2.png,9999-12-31,1625,False,False,MIDDLE,MIDDLE,"C#, DBMS/RDBMS, MSSQL",0,,1970-01-01,HIRING,모집 중,HIS System 개발 및 운영,https://www.rallit.com/positions/1625
ETC,1283,프로베디,https://cdn.rallit.com/image/2025-02-25/4x9zknbuIo0J-k3I_LiZK.jpg,9999-12-31,3276,False,False,IRRELEVANT,MIDDLE,"Node.js, MongoDB, MVVM, grpc, Kafka",0,,1970-01-01,HIRING,모집 중,앱테크 서비스 관련 APP 백엔드 개발(Node.js) - 프리랜서,https://www.rallit.com/positions/3276
GANGNAM,1097,(주)필라넷,https://cdn.rallit.com/image/2024-09-30/U1ket1NwZGUC1NsQEqbhI.png,9999-12-31,3231,False,False,IRRELEVANT,MIDDLE,"Windows Server, Microsoft Windows, microsoft365, Azure, MSSQL, SharePoint, Teams",300000,,1970-01-01,HIRING,모집 중,Microsoft 엔지니어 (Exchange/Exo) 경력자 채용,https://www.rallit.com/positions/3231
SEOUL,1067,주식회사 서큘러스,https://cdn.rallit.com/image/2024-08-26/BqkcpqHrTRUMja8ZY5kFE.jpg,9999-12-31,2876,False,False,MIDDLE,MIDDLE,"React, tailwind-css, Node.js, MongoDB, Python, GitHub, JavaScript",100,,1970-01-01,HIRING,모집 중,SW개발자 채용,https://www.rallit.com/positions/2876
GANGNAM,367,와탭랩스,https://cdn.rallit.com/image/2022-12-16/_GU5jCQWE3j6_PZbU_6ZD.JPG,9999-12-31,1304,False,False,MIDDLE,MIDDLE,"Java, AWS, Kubernetes",0,,1970-01-01,HIRING,모집 중,솔루션 엔지니어 / IT 성능 컨설턴트,https://www.rallit.com/positions/1304
SEOUL,119,스팬딧,https://cdn.rallit.com/image/2022-03-15/Yrf3LyfXGoiSc3QRdXcdO.png,9999-12-31,288,False,False,SENIOR,SENIOR,"Ruby on Rails, Java, Spring Boot, AWS, JPA, Github, MySQL, PostgreSQL, Ruby",0,,1970-01-01,HIRING,모집 중,시니어 백엔드 개발자,https://www.rallit.com/positions/288
SEOUL,674,하이프로토콜,https://cdn.rallit.com/image/2023-12-06/FUuDPDg7KQfC6_UEOqFOP.png,9999-12-31,2047,False,False,MIDDLE,MIDDLE,"TypeScript, Express, DBMS/RDBMS, PostgreSQL, AWS, aws-serverless, Redis, websockets",0,,1970-01-01,HIRING,모집 중,[Web3] 크로스체인 프로토콜 백엔드 시니어 개발자 채용,https://www.rallit.com/positions/2047
GANGNAM,1155,(주)알로카도스,https://cdn.rallit.com/image/2025-02-27/xsLGOWHTV8VZDlZjqMtE6.png,9999-12-31,3284,False,False,IRRELEVANT,"MIDDLE, SENIOR, TOP","React Native, TypeScript, Swift, Objective-C, Kotlin, JavaScript, Java",100,,1970-01-01,HIRING,모집 중,React-Native 스태프 엔지니어,https://www.rallit.com/positions/3284
GANGNAM,166,프록시펙토리,https://cdn.rallit.com/image/2022-03-31/uTjwcyiQISsb-RXxCwjrY.png,9999-12-31,334,False,False,MIDDLE,MIDDLE,"React, React Native, HTML/CSS",100,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/334
PANGYO,595,주식회사 유니유니,https://cdn.rallit.com/image/2023-08-16/bERvJpmi2-VydZBlSxGfO.jpg,9999-12-31,1797,False,False,MIDDLE,MIDDLE,"인공지능(AI), 컴퓨터 비전, 딥러닝, 머신러닝, Python",0,,1970-01-01,HIRING,모집 중,[주식회사 유니유니] ‘AI 개발자’ 채용,https://www.rallit.com/positions/1797
SEOUL,1017,(주)코딧,https://image.rivers.co.kr/files/2024-07-11/1720695993629/company-represent-image-1720695990227.png,9999-12-31,3250,False,True,IRRELEVANT,IRRELEVANT,QA(품질보증),0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,QA 파트타임,https://www.rallit.com/positions/3250
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1679,False,False,JUNIOR,JUNIOR,"Google Analytics, SQL",0,,1970-01-01,HIRING,모집 중,GA/AA 데이터 분석가,https://www.rallit.com/positions/1679
GANGNAM,1045,빌드코퍼레이션,https://cdn.rallit.com/image/2024-10-02/npe5OuAfZ_jOiEZeKqxCD.png,9999-12-31,2979,False,False,MIDDLE,MIDDLE,"AWS, GitHub, Node.js, Next.js",50,,1970-01-01,HIRING,모집 중,[개발] Backend Developer,https://www.rallit.com/positions/2979
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,1860,False,False,MIDDLE,MIDDLE,"IT 서비스 관리, dt",0,,1970-01-01,HIRING,모집 중,[SK(주) C&C 자회사_Ackerton Partners] DT 컨설턴트 모집(정규직),https://www.rallit.com/positions/1860
SEOUL,82,(주)디에스랩글로벌,https://cdn.rallit.com/image/2022-02-28/jWdH3oNK5deRs6zHdgotV.jpg,9999-12-31,220,False,False,MIDDLE,MIDDLE,"Python, Google Analytics, Firebase",0,,1970-01-01,HIRING,모집 중,데이터 분석가,https://www.rallit.com/positions/220
GANGNAM,112,세나클소프트,https://cdn.rallit.com/image/2024-10-29/HZShlYs9u8vO4krx9eZYn.jpg,9999-12-31,3201,False,False,MIDDLE,MIDDLE,"C#, .NET, Git, wpf",50,,1970-01-01,HIRING,모집 중,[경력] Windows Client(C# WPF) 개발,https://www.rallit.com/positions/3201
SEOUL,82,(주)디에스랩글로벌,https://cdn.rallit.com/image/2022-02-28/jWdH3oNK5deRs6zHdgotV.jpg,9999-12-31,219,False,False,MIDDLE,MIDDLE,"React, HTML/CSS, iOS, Android, Git",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/219
SEOUL,303,사이벨 헬스 (주),https://cdn.rallit.com/image/2022-09-28/PyhQUUQ--yDjqHgEx_JR9.png,9999-12-31,1821,False,False,MIDDLE,MIDDLE,커뮤니케이션,200,,1970-01-01,HIRING,모집 중,[Sibel Health] 사이벨헬스 QA엔지니어 채용 (경력),https://www.rallit.com/positions/1821
GANGNAM,282,21세기전파상,https://cdn.rallit.com/image/2022-08-10/xxmmrhZuZsnUjfrgW9vde.png,9999-12-31,679,False,False,SENIOR,SENIOR,"Git, Github, AWS, MySQL, SQL, JavaScript, React, React Native, Node.js",50,,1970-01-01,HIRING,모집 중,개발 총괄 [CTO],https://www.rallit.com/positions/679
SEOUL,1058,TIM Robotics,https://cdn.rallit.com/image/2024-08-13/7a9S3-Npn8-2MXWsjRhk7.png,9999-12-31,2839,False,False,MIDDLE,MIDDLE,"react.js, Next.js, TypeScript, TypeORM",0,,1970-01-01,HIRING,모집 중,React.JS (Next.JS) 프론트엔드 엔지니어,https://www.rallit.com/positions/2839
GANGNAM,398,휴머스온,https://cdn.rallit.com/image/2023-01-18/ZUGWXpF67KsAHA-5m_jif.jpg,9999-12-31,3207,False,False,IRRELEVANT,"MIDDLE, SENIOR, TOP","Tensorflow, PyTorch, 머신러닝, 딥러닝, DBMS/RDBMS, NoSQL, MySQL, MongoDB, 인공지능(AI), 생성형AI",50,,1970-01-01,HIRING,모집 중,AI 개발자(ML/Deep Learning/생성형 소재),https://www.rallit.com/positions/3207
GURO_GASAN,293,미리디,https://cdn.rallit.com/image/2022-09-07/_vEOAkWyq6F2iXN9kkBVQ.jpg,9999-12-31,3169,False,False,IRRELEVANT,JUNIOR,"Slack, Confluence, JIRA",0,,1970-01-01,HIRING,모집 중,[커머스프로덕션] Jr. QA 엔지니어,https://www.rallit.com/positions/3169
SEOUL,482,더블디,https://cdn.rallit.com/image/2023-04-18/iJgDEQI-YkXg9O3uobFYa.png,9999-12-31,1488,False,False,IRRELEVANT,IRRELEVANT,"Node.js, Spring",0,,1970-01-01,HIRING,모집 중,[더블디] NodeJS/Spring 백엔드 개발자 채용 공고,https://www.rallit.com/positions/1488
GANGNAM,235,(주)브리치,https://cdn.rallit.com/image/2022-06-22/5IEhyRc4cXjLT6IVKIyq2.jpg,9999-12-31,506,False,False,MIDDLE,MIDDLE,"PHP, JavaScript, Python, Node.js, Spring Boot, AWS",0,,1970-01-01,HIRING,모집 중,[비플로우] 백엔드/서버 개발자,https://www.rallit.com/positions/506
GANGNAM,201,휴레이포지티브,https://cdn.rallit.com/image/2022-05-09/suL3FKHJoy_mly96J9jbL.jpg,9999-12-31,1978,False,False,TOP,TOP,"TypeScript, Tensorflow, JavaScript, React, vue, Angular",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 (Lead),https://www.rallit.com/positions/1978
SEOUL,1017,(주)코딧,https://image.rivers.co.kr/files/2024-07-11/1720695993629/company-represent-image-1720695990227.png,9999-12-31,2984,False,True,IRRELEVANT,IRRELEVANT,QA(품질보증),0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,QA 인턴 (정규직 전환 가능),https://www.rallit.com/positions/2984
GANGNAM,784,(주)큐피스트,https://image.rivers.co.kr/files/2024-02-15/16b262a6-b0b6-4ad4-ba1c-74b1ace5da89/company-represent-image-1707979066395.png,9999-12-31,2254,False,True,MIDDLE,MIDDLE,"Node.js, backend",0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,백엔드 개발자 (Node.js),https://www.rallit.com/positions/2254
GANGNAM,1118,주식회사 원아이소프트,https://cdn.rallit.com/image/2024-10-28/drdIATP1uZLW8X9Y02m4H.jpg,9999-12-31,3056,False,False,SENIOR,SENIOR,"딥러닝, Tensorflow, Linux, Vue.js, Java",0,,1970-01-01,HIRING,모집 중,의류전문 물류 시스템 개발 총괄 CTO 급 PL포지션,https://www.rallit.com/positions/3056
SEOUL,1058,TIM Robotics,https://cdn.rallit.com/image/2024-08-13/7a9S3-Npn8-2MXWsjRhk7.png,9999-12-31,2836,False,False,JUNIOR,JUNIOR,"ros2, C++, python3, Git",0,,1970-01-01,HIRING,모집 중,ROS 시스템 엔지니어 ,https://www.rallit.com/positions/2836
PANGYO,1086,주식회사 브룩허스트거라지,https://cdn.rallit.com/image/2024-09-13/MMsaQCZOOarkge2parDC2.jpg,9999-12-31,2938,False,False,SENIOR,SENIOR,"REST API, React, Vue.js, JavaScript, robot, 드론 개발, Python, C, C++",0,,1970-01-01,HIRING,모집 중,Full Stack Software Engineer,https://www.rallit.com/positions/2938
SEOUL,82,(주)디에스랩글로벌,https://cdn.rallit.com/image/2022-02-28/jWdH3oNK5deRs6zHdgotV.jpg,9999-12-31,217,False,False,MIDDLE,MIDDLE,"알고리즘, FastAPI, Django, AWS, Azure, Docker, Kubernetes, DBMS/RDBMS",0,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/217
PANGYO,597,SK(주) C&C,https://cdn.rallit.com/image/2023-08-18/BbXDtD2Ifcq2krqTZiepz.png,9999-12-31,1858,False,False,MIDDLE,MIDDLE,"IT 서비스 관리, 커뮤니케이션",0,,1970-01-01,HIRING,모집 중,[SK(주) C&C 자회사_Ackerton Partners] ERP 컨설턴트 모집(정규직),https://www.rallit.com/positions/1858
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1683,False,False,SENIOR,SENIOR,"Java, Oracle, Spring",0,,1970-01-01,HIRING,모집 중,이커머스 개발 PM/PL,https://www.rallit.com/positions/1683
SEOUL,363,텔레픽스 주식회사,https://cdn.rallit.com/image/2024-08-08/Vo8sz4wseSqBwQCem4_5G.png,9999-12-31,2820,False,False,MIDDLE,MIDDLE,"Python, JavaScript, FastAPI, PostgreSQL, MongoDB, Redis, AWS",50,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/2820
GANGNAM,672,인텔렉투스,https://cdn.rallit.com/image/2023-11-29/6VKcFt7vHH6uzyo6kos9a.png,9999-12-31,2036,False,False,SENIOR,SENIOR,"TypeScript, 아키텍처, serverside-javascript, 빅데이터, 데이터 엔지니어링, database, DBMS/RDBMS, AWS, Google Cloud Platform, aws-serverless",0,,1970-01-01,HIRING,모집 중,Backend(API) SW Engineer,https://www.rallit.com/positions/2036
SEOUL,665,(주)올리브헬스케어,https://cdn.rallit.com/image/2023-11-22/oULwbG1DSZ5h3SoSQRFUp.png,9999-12-31,2013,False,False,SENIOR,SENIOR,"C++, C#, wpf, GUI",0,,1970-01-01,HIRING,모집 중,윈도우용 의료기기  SW 개발자 채용,https://www.rallit.com/positions/2013
MAPO,261,주식회사 파수,https://cdn.rallit.com/image/2022-07-19/v-H3C6oBiwfe9OwHJgt1J.png,9999-12-31,1687,False,False,MIDDLE,MIDDLE,"C, C++, Microsoft Windows",0,,1970-01-01,HIRING,모집 중,윈도우(Windows) 보안프로그램 개발자,https://www.rallit.com/positions/1687
SEOUL,1072,(주)드래프타입,https://cdn.rallit.com/image/2024-09-02/dMEaJrzAcWhOEDHA5yP6d.png,9999-12-31,2892,False,False,MIDDLE,MIDDLE,"Git, GitHub, AWS, TypeScript, HTML/CSS, JavaScript, REST API, swagger",0,,1970-01-01,HIRING,모집 중,웹/프론트엔드 개발자 (3년 이상),https://www.rallit.com/positions/2892
GANGNAM,350,런치팩 주식회사,https://cdn.rallit.com/image/2022-11-18/CRoy4iOpzTEWrIl4-92GL.jpg,9999-12-31,2862,False,False,MIDDLE,MIDDLE,"Vue.js, 플랫폼 비즈니스",0,,1970-01-01,HIRING,모집 중,[런치팩] 테마 프론트엔드 개발(시니어),https://www.rallit.com/positions/2862
GANGNAM,75,주식회사그로잉랩,https://cdn.rallit.com/image/2022-11-15/B2EWdOqIE1Mu7voaXB2DZ.png,9999-12-31,1368,False,False,SENIOR,SENIOR,"Node.js, MySQL, AWS, Github",50,,1970-01-01,HIRING,모집 중,백엔드 시니어 개발자,https://www.rallit.com/positions/1368
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1678,False,False,SENIOR,SENIOR,"Google Analytics, Python, SQL",0,,1970-01-01,HIRING,모집 중,데이터분석가,https://www.rallit.com/positions/1678
GANGNAM,19,오드컨셉주식회사,https://cdn.rallit.com/image/2022-01-28/pL_oXrE8f9ev5qJD4R9uz.jpg,9999-12-31,206,False,False,MIDDLE,MIDDLE,"JavaScript, HTML/CSS, React, Vue.js, Git, Python",0,,1970-01-01,HIRING,모집 중,데이터 엔지니어,https://www.rallit.com/positions/206
PANGYO,298,(주)모카시스템,https://cdn.rallit.com/image/2022-09-16/KGx3dABYhrCBma_QF0XiL.jpg,9999-12-31,771,False,False,MIDDLE,MIDDLE,"임베디드, Linux, C, C++, Qt",0,,1970-01-01,HIRING,모집 중,임베디드 펌웨어 개발자,https://www.rallit.com/positions/771
SEOUL,1058,TIM Robotics,https://cdn.rallit.com/image/2024-08-13/7a9S3-Npn8-2MXWsjRhk7.png,9999-12-31,2837,False,False,MIDDLE,MIDDLE,"ros2, C++, Python, Shell Script, Linux, Git",0,,1970-01-01,HIRING,모집 중,Robotics Perception & Control 엔지니어,https://www.rallit.com/positions/2837
GANGNAM,366,코코네 M,https://cdn.rallit.com/image/2023-01-27/hfVAbTkiF7L9afVIV6wex.png,9999-12-31,1097,False,False,SENIOR,SENIOR,"AWS, Docker, CI/CD, Jenkins",0,,1970-01-01,HIRING,모집 중,(Cocone M)  SRE엔지니어 (Site Reliability Engineering),https://www.rallit.com/positions/1097
SEOUL,482,더블디,https://cdn.rallit.com/image/2023-04-18/iJgDEQI-YkXg9O3uobFYa.png,9999-12-31,1490,False,False,IRRELEVANT,IRRELEVANT,"C, Python, 임베디드",0,,1970-01-01,HIRING,모집 중,"[더블디] ESP32 펌웨어, 회로설계 개발자 채용 공고",https://www.rallit.com/positions/1490
GURO_GASAN,1053,한솔코에버주식회사,https://cdn.rallit.com/image/2024-08-09/WJZZgR3rfUildYZrqMwEB.png,9999-12-31,2833,False,False,JUNIOR,JUNIOR,"UiPath, Python, VBA, C#",0,,1970-01-01,HIRING,모집 중,RPA 구축 및 유지보수 담당자 모집,https://www.rallit.com/positions/2833
SEOUL,1058,TIM Robotics,https://cdn.rallit.com/image/2024-08-13/7a9S3-Npn8-2MXWsjRhk7.png,9999-12-31,2838,False,False,MIDDLE,MIDDLE,"C++, ros2, slam, Python, Git",0,,1970-01-01,HIRING,모집 중,Robotics SLAM & Navigation 엔지니어,https://www.rallit.com/positions/2838
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1682,False,False,SENIOR,SENIOR,"JSP, Java",0,,1970-01-01,HIRING,모집 중,Adobe AEM 개발 전문가,https://www.rallit.com/positions/1682
GURO_GASAN,663,인라이플,https://cdn.rallit.com/image/2023-11-21/TbAr4BVz11JIPt_jb_yDc.png,9999-12-31,2008,False,False,SENIOR,SENIOR,"Java, Vue.js, api, MySQL, Spring, Spring Boot, mybatis, MariaDB",50,,1970-01-01,HIRING,모집 중,Java개발 팀장,https://www.rallit.com/positions/2008
GANGNAM,529,(주)캐처스,https://cdn.rallit.com/image/2023-06-16/BlrDA1A1Szf6tOi66ZmCh.png,9999-12-31,1587,False,False,MIDDLE,MIDDLE,"JavaScript, TypeScript, React, React Native, webgl",0,,1970-01-01,HIRING,모집 중,React/React Native 개발,https://www.rallit.com/positions/1587
GANGNAM,350,런치팩 주식회사,https://cdn.rallit.com/image/2022-11-18/CRoy4iOpzTEWrIl4-92GL.jpg,9999-12-31,2864,False,False,MIDDLE,MIDDLE,"Vue.js, 플랫폼 비즈니스, Django",0,,1970-01-01,HIRING,모집 중,"[런치팩_풀스택] 테마, 서비스 부분수정 개발(리드급)",https://www.rallit.com/positions/2864
PANGYO,595,주식회사 유니유니,https://cdn.rallit.com/image/2023-08-16/bERvJpmi2-VydZBlSxGfO.jpg,9999-12-31,1796,False,False,MIDDLE,MIDDLE,"Java, React, Github, Node.js, AWS",0,,1970-01-01,HIRING,모집 중,[주식회사 유니유니] ‘개발 리드’ 채용,https://www.rallit.com/positions/1796
ETC,955,주식회사 시크한,https://cdn.rallit.com/image/2024-04-12/S7f7RwqCU__7ubx3iN_h7.jpg,9999-12-31,2636,False,False,MIDDLE,MIDDLE,"Python, JavaScript, HTML/CSS, SQL, Google Analytics, openAI API, Google Cloud Platform, Tensorflow",0,,1970-01-01,HIRING,모집 중,"인공지능 개발자 (경력, AI 데이터 처리, 전처리, 모델링 전단계 경험자) 모집 공고",https://www.rallit.com/positions/2636
GURO_GASAN,638,(주) 딥노이드,https://cdn.rallit.com/image/2025-02-20/Hb8c-TA4saTrTjD0DXK4H.jpg,9999-12-31,2757,False,False,MIDDLE,MIDDLE,"Python, airflow, Git, Apache Spark, Kafka, PostgreSQL",0,,1970-01-01,HIRING,모집 중,데이터 엔지니어 ,https://www.rallit.com/positions/2757
GANGNAM,367,와탭랩스,https://cdn.rallit.com/image/2022-12-16/_GU5jCQWE3j6_PZbU_6ZD.JPG,9999-12-31,1302,False,False,MIDDLE,MIDDLE,"C, C++, SQL, DBMS/RDBMS, MSA",0,,1970-01-01,HIRING,모집 중,백엔드 에이전트 개발자(C&C++),https://www.rallit.com/positions/1302
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1680,False,False,SENIOR,SENIOR,"반응형 웹, Spring, Java",0,,1970-01-01,HIRING,모집 중,SAP Hybris 개발자,https://www.rallit.com/positions/1680
SEOUL,303,사이벨 헬스 (주),https://cdn.rallit.com/image/2022-09-28/PyhQUUQ--yDjqHgEx_JR9.png,9999-12-31,808,False,False,MIDDLE,MIDDLE,"Python, AWS, React, JavaScript, Git, CI/CD, Shell Script, 영어, MySQL, SQL",200,,1970-01-01,HIRING,모집 중,[Sibel Health] 사이벨헬스 클라우드/백엔드 엔지니어 채용 (경력),https://www.rallit.com/positions/808
GYEONGGI,286,(주)아이비스,https://cdn.rallit.com/image/2022-08-26/BSZ2is4yb69AIY9EE_0jz.jpeg,9999-12-31,970,False,False,MIDDLE,MIDDLE,"C++, C, 임베디드, Linux",50,,1970-01-01,HIRING,모집 중,"Embedded SW개발 C++,C 개발자 모집 ",https://www.rallit.com/positions/970
GANGNAM,954,해줌,https://cdn.rallit.com/image/2024-04-12/Gwb4NWFlV3O5vAOyiM9jM.jpg,9999-12-31,2495,False,False,MIDDLE,MIDDLE,"Python, Tensorflow, PyTorch, R, Tableau",0,,1970-01-01,HIRING,모집 중,데이터사이언티스트,https://www.rallit.com/positions/2495
GURO_GASAN,970,(주)트루엔,https://cdn.rallit.com/image/2024-05-10/Ors_zxshPnFQs3_lLGbdh.jpg,9999-12-31,2555,False,False,MIDDLE,MIDDLE,"REST API, C++, C, Linux, MySQL",0,,1970-01-01,HIRING,모집 중,FW(펌웨어) 경력 개발자 집중 채용 (3년 이상),https://www.rallit.com/positions/2555
GANGNAM,169,뷰메진,https://cdn.rallit.com/image/2022-08-29/Ycr8fGf8Ka4ydG5oicj4k.jpg,9999-12-31,622,False,False,MIDDLE,MIDDLE,"Linux, OpenCV, Python, Git, Docker, PyTorch, Tensorflow, Github",100,,1970-01-01,HIRING,모집 중,[뷰메진]컴퓨터비전 엔지니어 Mid / Senior (경력 3년↑),https://www.rallit.com/positions/622
MAPO,807,마이플레이컴퍼니,https://cdn.rallit.com/image/2024-03-07/AZoc5UcxyVIneGynjzN2M.jpg,9999-12-31,2381,False,False,SENIOR,SENIOR,"Python, Django-REST-Framework, Django, AWS, aws-ec2, Lambda, 애자일, 리팩토링",100,,1970-01-01,HIRING,모집 중,개발팀 리더,https://www.rallit.com/positions/2381
